date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2019-07-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,7.67,0.4623
2019-07-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.65,0.0994
2019-07-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,148.16,8.9296
2019-07-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,26.38,1.5899
2019-07-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,9.66,0.5822
2019-07-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.01,0.8444
2019-07-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,95.7,5.7678
2019-07-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.46,1.655
2019-07-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,20.22,1.2187
2019-07-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,27.51,1.658
2019-07-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,15.01,0.9047
2019-07-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,3.5,0.2109
2019-08-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,8.5,0.5129
2019-08-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.92,0.5986
2019-08-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,7.67,0.4628
2019-08-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.7,0.1026
2019-08-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,150.46,9.0794
2019-08-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,26.38,1.5919
2019-08-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,9.66,0.5829
2019-08-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.01,0.8454
2019-08-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,95.7,5.775
2019-08-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.46,1.6571
2019-08-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,20.22,1.2202
2019-08-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,27.07,1.6335
2019-08-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,17.38,1.0488
2019-08-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,4.75,0.2866
2019-09-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,8.75,0.5348
2019-09-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.92,0.6063
2019-09-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,7.67,0.4688
2019-09-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.65,0.1008
2019-09-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,148.37,9.0679
2019-09-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.02,1.6514
2019-09-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,9.74,0.5953
2019-09-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.01,0.8562
2019-09-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,95.7,5.8488
2019-09-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.46,1.6783
2019-09-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,20.22,1.2358
2019-09-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,28.18,1.7223
2019-09-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,18.22,1.1135
2019-09-15,,,National Average,,,vegetables and fruits,Tomatoes,KG,actual,Retail,EGP,8.5,0.5195
2019-10-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,8.53,0.5255
2019-10-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.92,0.6111
2019-10-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,7.67,0.4725
2019-10-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.65,0.1016
2019-10-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,141.95,8.7446
2019-10-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,25.42,1.566
2019-10-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.02,1.6645
2019-10-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,9.74,0.6
2019-10-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.1,0.8686
2019-10-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,27.46,1.6916
2019-10-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,20.22,1.2456
2019-10-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,23.58,1.4526
2019-10-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,28.57,1.76
2019-10-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,18.68,1.1507
2019-11-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,10.0,0.6211
2019-11-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.92,0.6161
2019-11-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.67,0.4143
2019-11-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.65,0.1025
2019-11-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,126.33,7.8464
2019-11-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.02,1.6782
2019-11-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,9.74,0.605
2019-11-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.0,0.8695
2019-11-15,,,National Average,,,oil and fats,Ghee (natural),KG,actual,Retail,EGP,106.2,6.5962
2019-11-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,28.46,1.7677
2019-11-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,20.72,1.2869
2019-11-15,,,National Average,,,oil and fats,Oil (sunflower),800 G,actual,Retail,EGP,24.58,1.5267
2019-11-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,27.57,1.7124
2019-11-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,21.68,1.3466
2019-12-15,,,National Average,,,cereals and tubers,Pasta,KG,actual,Retail,EGP,8.07,0.5034
2019-12-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,10.36,0.6463
2019-12-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.92,0.6188
2019-12-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.67,0.4161
2019-12-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.65,0.1029
2019-12-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,124.87,7.7897
2019-12-15,,,National Average,,,"meat, fish and eggs","Meat (chicken, frozen)",KG,actual,Retail,EGP,25.42,1.5858
2019-12-15,,,National Average,,,milk and dairy,Cheese,KG,actual,Retail,EGP,27.02,1.6856
2019-12-15,,,National Average,,,milk and dairy,Cheese (picon),8 pcs,actual,Retail,EGP,9.74,0.6076
2019-12-15,,,National Average,,,miscellaneous food,Sugar,KG,actual,Retail,EGP,14.01,0.874
2019-12-15,,,National Average,,,oil and fats,Oil (maize),800 G,actual,Retail,EGP,28.46,1.7754
2019-12-15,,,National Average,,,oil and fats,Oil (mixed),800 G,actual,Retail,EGP,20.72,1.2926
2019-12-15,,,National Average,,,pulses and nuts,"Beans (fava, dry)",KG,actual,Retail,EGP,28.94,1.8053
2019-12-15,,,National Average,,,vegetables and fruits,Garlic,KG,actual,Retail,EGP,21.68,1.3524
2019-12-15,,,National Average,,,vegetables and fruits,Onions (red),KG,actual,Retail,EGP,7.82,0.4878
2020-01-15,,,National Average,,,cereals and tubers,Potatoes,KG,actual,Retail,EGP,10.69,0.6745
2020-01-15,,,National Average,,,cereals and tubers,Rice,KG,actual,Retail,EGP,9.92,0.6259
2020-01-15,,,National Average,,,cereals and tubers,Wheat flour,KG,actual,Retail,EGP,6.67,0.4209
2020-01-15,,,National Average,,,"meat, fish and eggs",Eggs,Unit,actual,Retail,EGP,1.65,0.1041
2020-01-15,,,National Average,,,"meat, fish and eggs","Meat (beef, without bones)",KG,actual,Retail,EGP,125.87,7.9422
